"","ind_id","ind_definition","reportyear","race_eth_code","race_eth_name","geotype","geotypevalue","geoname","county_name","county_fips","region_name","region_code","cost_yr","median_income","affordability_ratio","LL95_affordability_ratio","UL95_affordability_ratio","se_food_afford","rse_food_afford","food_afford_decile","CA_RR_Affordability","ave_fam_size","version"
"847",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","43294","Los Altos Hills town","Santa Clara","06085","Bay Area","01",5314.5175152,2500,2.125807,NA,NA,NA,NA,1,7.9796794,2.29,2013-04-12 04:33:06
"848",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","43280","Los Altos city","Santa Clara","06085","Bay Area","01",5915.314842,80982,0.0730448,0.027576,0.1185136,0.0231984,31.7590934,10,0.2741896,2.57,2013-04-12 04:33:06
"849",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","44000","Los Angeles city","Los Angeles","06037","Southern California","14",7994.1238992,22745,0.3514673,0.3383215,0.3646131,0.006707,1.9082988,4,1.3193091,3.44,2013-04-12 04:33:06
"850",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","44028","Los Banos city","Merced","06047","San Joaquin Valley","10",8666.8598028,17963,0.482484,0.1410092,0.8239588,0.1742218,36.1093482,2,1.8111087,3.91,2013-04-12 04:33:06
"851",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","44042","Los Berros CDP","San Luis Obispo","06079","San Luis Obispo","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-04-12 04:33:06
"852",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","44112","Los Gatos town","Santa Clara","06085","Bay Area","01",5770.215966,70000,0.0824317,0.0628726,0.1019908,0.0099791,12.1059488,10,0.3094252,2.45,2013-04-12 04:33:06
"853",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","44140","Los Molinos CDP","Tehama","06103","Northern Sacramento Valley","07",5690.64,NA,NA,NA,NA,NA,NA,NA,NA,2.38,2013-04-12 04:33:06
"854",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","44168","Los Olivos CDP","Santa Barbara","06083","Santa Barbara","12",6032.6794848,51364,0.1174496,0,0.6434312,0.268358,228.4878249,9,0.4408725,2.68,2013-04-12 04:33:06
"855",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","44182","Los Osos CDP","San Luis Obispo","06079","San Luis Obispo","11",6432.4777548,30469,0.2111155,0.0499071,0.3723239,0.0822492,38.9593251,7,0.7924679,2.71,2013-04-12 04:33:06
"856",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","44242","Los Ranchos CDP","San Luis Obispo","06079","San Luis Obispo","11",5982.24,105114,0.0569119,0,0.1515113,0.048265,84.8064626,10,0.2136313,2.5,2013-04-12 04:33:06
"857",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","44280","Lost Hills CDP","Kern","06029","San Joaquin Valley","10",8999.3474688,38214,0.2354987,0.0943645,0.3766329,0.0720072,30.5764883,6,0.8839957,4.04,2013-04-12 04:33:06
"858",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","44350","Lower Lake CDP","Lake","06033","North Coast","05",7780.44,17243,0.4512231,0.0605444,0.8419018,0.1993259,44.1745713,2,1.6937642,3.24,2013-04-12 04:33:06
"859",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","44364","Loyalton city","Sierra","06091","Northeast Sierra","06",7804.74,26250,0.2973234,0,0.9653792,0.3408448,114.6377201,5,1.1160682,3.25,2013-04-12 04:33:06
"860",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","44378","Loyola CDP","Santa Clara","06085","Bay Area","01",6851.4168792,152596,0.0448991,0.0180704,0.0717277,0.0136881,30.4863653,10,0.1685384,3.02,2013-04-12 04:33:06
"861",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","44399","Lucas Valley-Marinwood CDP","Marin","06041","Bay Area","01",7141.098,130673,0.0546486,0.034709,0.0745882,0.0101733,18.6158089,10,0.2051355,2.95,2013-04-12 04:33:06
"862",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","44406","Lucerne CDP","Lake","06033","North Coast","05",7067.5968,6944,1.0177991,0.6594388,1.3761594,0.1828369,17.9639473,1,3.8205304,3.34,2013-04-12 04:33:06
"863",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","44420","Lucerne Valley CDP","San Bernardino","06071","Southern California","14",7882.19466,17656,0.4464315,0,1.2709412,0.4206682,94.2290557,2,1.6757779,3.25,2013-04-12 04:33:06
"864",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","44574","Lynwood city","Los Angeles","06037","Southern California","14",9417.4723968,19886,0.473573,0.3630539,0.584092,0.0563873,11.9067745,2,1.7776593,4.06,2013-04-12 04:33:06
"865",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","44644","Lytle Creek CDP","San Bernardino","06071","Southern California","14",9657.9744,NA,NA,NA,NA,NA,NA,NA,NA,3.88,2013-04-12 04:33:06
"866",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","44672","Mabie CDP","Plumas","06063","Northeast Sierra","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-04-12 04:33:06
"867",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","44812","Macdoel CDP","Siskiyou","06093","Northeast Sierra","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-04-12 04:33:06
"868",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","45092","Mad River CDP","Trinity","06105","North Coast","05",9627.24,NA,NA,NA,NA,NA,NA,NA,NA,4,2013-04-12 04:33:06
"869",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","45050","Madera Acres CDP","Madera","06039","San Joaquin Valley","10",7682.538882,33472,0.2295214,0,0.6178745,0.1981394,86.3272011,6,0.8615584,3.31,2013-04-12 04:33:06
"870",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","45022","Madera city","Madera","06039","San Joaquin Valley","10",9174.8697672,20768,0.4417792,0.3498257,0.5337326,0.046915,10.6195646,2,1.6583143,4.18,2013-04-12 04:33:06
"871",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","45064","Madison CDP","Yolo","06113","Sacramento Area","08",11425.44,NA,NA,NA,NA,NA,NA,NA,NA,4.74,2013-04-12 04:33:06
"872",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","45120","Magalia CDP","Butte","06007","Butte","02",6857.5217364,18846,0.3638715,0.099776,0.6279669,0.1347426,37.0302633,3,1.3658708,2.99,2013-04-12 04:33:06
"873",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","45232","Malaga CDP","Fresno","06019","San Joaquin Valley","10",7783.16256,6786,1.1469441,0,3.5544543,1.2283215,107.095155,1,4.3053043,3.54,2013-04-12 04:33:06
"874",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","45246","Malibu city","Los Angeles","06037","Southern California","14",6665.4366468,62188,0.107182,0.0707911,0.143573,0.0185668,17.3227063,10,0.4023311,2.71,2013-04-12 04:33:06
"875",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","45358","Mammoth Lakes town","Mono","06051","Central/Southeast Sierra","03",12658.5867216,45694,0.2770295,0,0.636103,0.1832008,66.1304099,5,1.0398906,5.44,2013-04-12 04:33:06
"876",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","45386","Manchester CDP","Mendocino","06045","North Coast","05",5380.2432768,NA,NA,NA,NA,NA,NA,NA,NA,2.52,2013-04-12 04:33:06
"877",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","45400","Manhattan Beach city","Los Angeles","06037","Southern California","14",6523.0066296,75635,0.0862432,0.0771379,0.0953486,0.0046456,5.3866126,10,0.3237327,2.66,2013-04-12 04:33:06
"878",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","45414","Manila CDP","Humboldt","06023","North Coast","05",9322.7468052,27656,0.3370967,0.1496052,0.5245882,0.0956589,28.3772943,4,1.2653659,4.41,2013-04-12 04:33:06
"879",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","45484","Manteca city","San Joaquin","06077","San Joaquin Valley","10",7012.0243884,29524,0.2375025,0.198847,0.276158,0.0197222,8.303996,6,0.8915174,3.17,2013-04-12 04:33:06
"880",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","45512","Manton CDP","Tehama","06103","Northern Sacramento Valley","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.14,2013-04-12 04:33:06
"881",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","45680","March ARB CDP","Riverside","06065","Southern California","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.86,2013-04-12 04:33:06
"882",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","45736","Maricopa city","Kern","06029","San Joaquin Valley","10",10016.19408,11667,0.8585064,0,2.9823394,1.0835883,126.2178443,1,3.2225907,4.27,2013-04-12 04:33:06
"883",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","45820","Marin City CDP","Marin","06041","Bay Area","01",6177.0365184,14190,0.4353091,0.2402702,0.6303481,0.0995097,22.8595423,3,1.6340276,2.87,2013-04-12 04:33:06
"884",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","45778","Marina city","Monterey","06053","Monterey Bay","04",7418.385408,25352,0.2926154,0.1038927,0.4813381,0.0962871,32.9056851,5,1.0983956,3.4,2013-04-12 04:33:06
"885",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","45806","Marina del Rey CDP","Los Angeles","06037","Southern California","14",6239.0976,102538,0.0608467,0,0.2004618,0.0712322,117.0683198,10,0.2284013,2.52,2013-04-12 04:33:06
"886",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","45932","Mariposa CDP","Mariposa","06043","Central/Southeast Sierra","03",5658.669876,35750,0.1582845,0,0.3544594,0.1000893,63.2337886,8,0.5941552,2.7,2013-04-12 04:33:06
"887",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","45988","Markleeville CDP","Alpine","06003","Central/Southeast Sierra","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-04-12 04:33:06
"888",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","46100","Martell CDP","Amador","06005","Central/Southeast Sierra","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-04-12 04:33:06
"889",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","46114","Martinez city","Contra Costa","06013","Bay Area","01",6587.76129,31418,0.2096811,0.1699932,0.2493691,0.0202489,9.6570201,7,0.7870837,2.85,2013-04-12 04:33:06
"890",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","46170","Marysville city","Yuba","06115","Sacramento Area","08",7006.1904888,30159,0.2323084,0.1444678,0.3201491,0.0448167,19.2918771,6,0.8720203,3.21,2013-04-12 04:33:06
"891",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","46223","Matheny CDP","Tulare","06107","San Joaquin Valley","10",7506.19236,2500,3.0024769,NA,NA,NA,NA,1,11.2704509,3.6,2013-04-12 04:33:06
"892",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","46226","Mather CDP","Sacramento","06067","Sacramento Area","08",5438.672622,71705,0.0758479,0.055917,0.0957787,0.0101688,13.4068397,10,0.2847116,2.63,2013-04-12 04:33:06
"893",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","46338","Maxwell CDP","Colusa","06011","Northern Sacramento Valley","07",7440.3876192,5536,1.3440007,0,3.3636381,1.0304273,76.6686588,1,5.0449991,3.26,2013-04-12 04:33:06
"894",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","46400","Mayfair CDP","Fresno","06019","San Joaquin Valley","10",7154.5070736,8199,0.8726073,0.6386457,1.1065689,0.1193682,13.6794823,1,3.2755214,3.54,2013-04-12 04:33:06
"895",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","46436","Mayflower Village CDP","Los Angeles","06037","Southern California","14",7999.7609856,50357,0.158861,0,0.3454095,0.0951778,59.9126494,8,0.5963192,3.36,2013-04-12 04:33:06
"896",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","46492","Maywood city","Los Angeles","06037","Southern California","14",9170.3118768,25000,0.3668125,0.1692295,0.5643955,0.1008077,27.482067,3,1.3769105,3.94,2013-04-12 04:33:06
"897",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","44700","McArthur CDP","Shasta","06089","Shasta","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-04-12 04:33:06
"898",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","44760","McClellan Park CDP","Sacramento","06067","Sacramento Area","08",5981.9652588,15967,0.3746455,0.1220279,0.6272632,0.1288865,34.4022621,3,1.4063136,2.71,2013-04-12 04:33:06
"899",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","44770","McClenney Tract CDP","Tulare","06107","San Joaquin Valley","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-04-12 04:33:06
"900",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","44784","McCloud CDP","Siskiyou","06093","Northeast Sierra","06",4237.4662656,2500,1.6949865,NA,NA,NA,NA,1,6.3625009,2.04,2013-04-12 04:33:06
"901",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","44826","McFarland city","Kern","06029","San Joaquin Valley","10",10511.8663104,16154,0.6507284,0.3675489,0.9339079,0.1444794,22.2027127,1,2.4426507,4.74,2013-04-12 04:33:06
"902",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","44830","McGee Creek CDP","Mono","06051","Central/Southeast Sierra","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-04-12 04:33:06
"903",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","44910","McKinleyville CDP","Humboldt","06023","North Coast","05",6354.078156,22614,0.2809798,0.0594483,0.5025114,0.1130263,40.2257741,5,1.054719,2.81,2013-04-12 04:33:06
"904",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","44924","McKittrick CDP","Kern","06029","San Joaquin Valley","10",6298.14,NA,NA,NA,NA,NA,NA,NA,NA,2.63,2013-04-12 04:33:06
"905",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","45006","McSwain CDP","Merced","06047","San Joaquin Valley","10",6178.128,NA,NA,NA,NA,NA,NA,NA,NA,2.9,2013-04-12 04:33:06
"906",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","46646","Mead Valley CDP","Riverside","06065","Southern California","14",8651.9510592,9333,0.9270279,0,3.3979018,1.26065,135.9883565,1,3.4798009,3.76,2013-04-12 04:33:06
"907",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","46618","Meadow Valley CDP","Plumas","06063","Northeast Sierra","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.03,2013-04-12 04:33:06
"908",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","46632","Meadow Vista CDP","Placer","06061","Sacramento Area","08",5333.192832,48750,0.1093988,0.0287946,0.1900031,0.0411246,37.5914584,9,0.4106523,2.35,2013-04-12 04:33:06
"909",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","46520","Meadowbrook CDP","Riverside","06065","Southern California","14",7948.74156,28924,0.2748147,0.1289027,0.4207268,0.0744449,27.0891249,5,1.031577,3.25,2013-04-12 04:33:06
"910",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","46660","Mecca CDP","Riverside","06065","Southern California","14",10138.8220188,12447,0.8145595,0.5840692,1.0450498,0.1175971,14.4368965,1,3.0576264,4.41,2013-04-12 04:33:06
"911",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","46702","Meiners Oaks CDP","Ventura","06111","Southern California","14",7911.2588064,32102,0.2464413,0,1.0685419,0.4194391,170.1983743,6,0.9250711,3.37,2013-04-12 04:33:06
"912",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","46814","Mendocino CDP","Mendocino","06045","North Coast","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.81,2013-04-12 04:33:06
"913",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","46828","Mendota city","Fresno","06019","San Joaquin Valley","10",8733.215676,13886,0.6289223,0.5215865,0.7362582,0.0547632,8.7074652,1,2.360797,4.1,2013-04-12 04:33:06
"914",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","46842","Menifee city","Riverside","06065","Southern California","14",7190.8585152,34113,0.2107953,0.0833929,0.3381976,0.0650012,30.8361884,7,0.7912659,3.18,2013-04-12 04:33:06
"915",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","46870","Menlo Park city","San Mateo","06081","Bay Area","01",7005.3719532,52266,0.1340331,0.0650795,0.2029866,0.0351804,26.2475435,9,0.5031223,2.99,2013-04-12 04:33:06
"916",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","46884","Mentone CDP","San Bernardino","06071","Southern California","14",7196.212848,52563,0.1369064,0.0680767,0.2057361,0.0351172,25.6505048,9,0.5139081,3.06,2013-04-12 04:33:06
"917",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","46898","Merced city","Merced","06047","San Joaquin Valley","10",7621.512378,17202,0.4430597,0.3503809,0.5357385,0.0472851,10.6724002,2,1.6631209,3.51,2013-04-12 04:33:06
"918",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","46926","Meridian CDP","Sutter","06101","Sacramento Area","08",5690.64,NA,NA,NA,NA,NA,NA,NA,NA,2.38,2013-04-12 04:33:06
"919",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","47013","Mesa CDP","Inyo","06027","Central/Southeast Sierra","03",3550.188,17500,0.2028679,0.1747736,0.2309621,0.0143338,7.0655854,7,0.7615088,1.6,2013-04-12 04:33:06
"920",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","47066","Mesa Verde CDP","Riverside","06065","Southern California","14",6947.697984,14904,0.4661633,0,1.4073435,0.480194,103.0098206,2,1.7498455,2.96,2013-04-12 04:33:06
"921",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","47086","Mesa Vista CDP","Alpine","06003","Central/Southeast Sierra","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,2013-04-12 04:33:06
"922",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","47164","Mettler CDP","Kern","06029","San Joaquin Valley","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.63,2013-04-12 04:33:06
"923",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","47192","Mexican Colony CDP","Kern","06029","San Joaquin Valley","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-04-12 04:33:06
"924",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","48298","Mi-Wuk Village CDP","Tuolumne","06109","Central/Southeast Sierra","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.18,2013-04-12 04:33:06
"925",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","47332","Middletown CDP","Lake","06033","North Coast","05",11373.4344,NA,NA,NA,NA,NA,NA,NA,NA,5.47,2013-04-12 04:33:06
"926",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","47374","Midpines CDP","Mariposa","06043","Central/Southeast Sierra","03",13272.24,NA,NA,NA,NA,NA,NA,NA,NA,5.5,2013-04-12 04:33:06
"927",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","47430","Midway City CDP","Orange","06059","Southern California","14",8952.0699648,15625,0.5729325,0,3.1573641,1.3185876,230.1471125,2,2.1506268,3.66,2013-04-12 04:33:06
"928",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","47472","Milford CDP","Lassen","06035","Northeast Sierra","06",4888.74,NA,NA,NA,NA,NA,NA,NA,NA,2.05,2013-04-12 04:33:06
"929",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","47710","Mill Valley city","Marin","06041","Bay Area","01",6231.3491592,53594,0.1162695,0.0538008,0.1787383,0.0318718,27.4119966,9,0.436443,2.67,2013-04-12 04:33:06
"930",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","47486","Millbrae city","San Mateo","06081","Bay Area","01",6262.966668,46563,0.1345052,0,0.3014301,0.0851658,63.3178163,9,0.5048946,2.67,2013-04-12 04:33:06
"931",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","47724","Millville CDP","Shasta","06089","Shasta","13",4676.322,NA,NA,NA,NA,NA,NA,NA,NA,2.45,2013-04-12 04:33:06
"932",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","47766","Milpitas city","Santa Clara","06085","Bay Area","01",7583.2290528,43322,0.1750434,0.1300977,0.2199891,0.0229315,13.100457,7,0.6570634,3.23,2013-04-12 04:33:06
"933",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","47794","Mineral CDP","Tehama","06103","Northern Sacramento Valley","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-04-12 04:33:06
"934",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","47822","Minkler CDP","Fresno","06019","San Joaquin Valley","10",7916.6352,NA,NA,NA,NA,NA,NA,NA,NA,3.76,2013-04-12 04:33:06
"935",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","47976","Mira Loma CDP","Riverside","06065","Southern California","14",9244.31136,26099,0.3542017,0.1469314,0.5614721,0.1057502,29.8559229,4,1.3295734,4.02,2013-04-12 04:33:06
"936",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","48046","Mira Monte CDP","Ventura","06111","Southern California","14",7269.7884,108821,0.066805,0.0160956,0.1175145,0.0258722,38.7278864,10,0.2507672,2.93,2013-04-12 04:33:06
"937",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","48060","Miranda CDP","Humboldt","06023","North Coast","05",4111.716,NA,NA,NA,NA,NA,NA,NA,NA,2.1,2013-04-12 04:33:06
"938",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","48147","Mission Canyon CDP","Santa Barbara","06083","Santa Barbara","12",6249.54,51635,0.121033,0,0.9573842,0.4267098,352.5565086,9,0.4543238,2.61,2013-04-12 04:33:06
"939",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","48186","Mission Hills CDP","Santa Barbara","06083","Santa Barbara","12",6662.64,45688,0.1458291,0.0104329,0.2812253,0.0690797,47.3703234,8,0.5474013,2.78,2013-04-12 04:33:06
"940",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","48256","Mission Viejo city","Orange","06059","Southern California","14",7069.0276872,60982,0.1159199,0.0991756,0.1326642,0.008543,7.3697566,9,0.4351306,2.97,2013-04-12 04:33:06
"941",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","48354","Modesto city","Stanislaus","06099","San Joaquin Valley","10",7458.5844048,23604,0.3159882,0.2670838,0.3648925,0.0249512,7.8962456,4,1.1861303,3.34,2013-04-12 04:33:06
"942",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","48448","Mohawk Vista CDP","Plumas","06063","Northeast Sierra","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.24,2013-04-12 04:33:06
"943",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","48452","Mojave CDP","Kern","06029","San Joaquin Valley","10",7382.846154,6685,1.1043899,0.6491012,1.5596785,0.2322901,21.0333448,1,4.1455678,3.55,2013-04-12 04:33:06
"944",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","48480","Mokelumne Hill CDP","Calaveras","06009","Central/Southeast Sierra","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-04-12 04:33:06
"945",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","48592","Monmouth CDP","Fresno","06019","San Joaquin Valley","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-04-12 04:33:06
"946",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","48602","Mono City CDP","Mono","06051","Central/Southeast Sierra","03",5423.34,NA,NA,NA,NA,NA,NA,NA,NA,2.27,2013-04-12 04:33:06
"947",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","48641","Mono Vista CDP","Tuolumne","06109","Central/Southeast Sierra","03",4941.023952,2500,1.9764096,NA,NA,NA,NA,1,7.4188837,2.4,2013-04-12 04:33:06
"948",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","48648","Monrovia city","Los Angeles","06037","Southern California","14",7334.990682,39000,0.1880767,0.1155803,0.2605731,0.036988,19.666433,7,0.7059868,3.05,2013-04-12 04:33:06
"949",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","48676","Monson CDP","Tulare","06107","San Joaquin Valley","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-04-12 04:33:06
"950",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","48690","Montague city","Siskiyou","06093","Northeast Sierra","06",6619.554096,20313,0.3258777,0.0921987,0.5595567,0.119224,36.585492,4,1.223253,2.94,2013-04-12 04:33:06
"951",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","48718","Montalvin Manor CDP","Contra Costa","06013","Bay Area","01",6307.2684,24271,0.2598685,0,1.1076242,0.4325284,166.4412694,5,0.975473,2.61,2013-04-12 04:33:06
"952",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","48760","Montara CDP","San Mateo","06081","Bay Area","01",4898.3952,NA,NA,NA,NA,NA,NA,NA,NA,2.56,2013-04-12 04:33:06
"953",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","48788","Montclair city","San Bernardino","06071","Southern California","14",9280.2097992,22232,0.4174258,0.29199,0.5428616,0.0639979,15.3315521,3,1.5668985,4.01,2013-04-12 04:33:06
"954",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","48928","Monte Rio CDP","Sonoma","06097","Bay Area","01",4479.1938156,45313,0.0988501,0.0050647,0.1926354,0.0478497,48.4062996,10,0.3710553,2.07,2013-04-12 04:33:06
"955",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","48956","Monte Sereno city","Santa Clara","06085","Bay Area","01",6194.2656,NA,NA,NA,NA,NA,NA,NA,NA,2.88,2013-04-12 04:33:06
